review_id,stars,text,food,ambience,service,price
sdMeynFmJknSQq1zUV2fUQ,4,"Ordered combo 3.It comes with two plates or rice (or bread), one skewer of chicken breast kebob, one skewer of koobideh, one skewer of barg kebob, 3 grilled tomatoes, a plate of parsley and sliced radish, a bunch of basil.No salad.
 
 The meat were all very flavourful, not dry and juicy!!! The taste was very good. Definitely a lot of food for two people. :)
 
 The waitress was very friendly and attentive.
 
 I read another review that they do not accept amex, and yeah they really don't.But I asked before I paid for the meal so it's ok.",1,0,1,0
z1rYuaKCL6xkacLIIaxr_g,3,"The decor and everything int he restaurant is really nice and sheik looking. We got the Resting Panda and the Whiskey sour, both of which were very tasting drinks. We started with the Foo Foo plater (just to be able to try a bit of everything). It was pretty good actually, I'd highly recommend it! Our server (i believe her name was Nicky) was super awesome and really nice and helpful. She decided on getting the pork belly ramen and two sushi rolls. The ramen was good, a little salty, but I'd recommend it. Then we received the Spider roll, which was great. Next up was the Crispy roll, which was where the problems arose. We had to wait over 45 minutes for one roll. After about half an hour they finally brought us a different roll to apologize for it taking so long. Apparently they didn't have the crispy rice prepped so that was what was taking so long. I myself am a server, and although the server came over and apologized several times, it probably would have been a good idea to have the manager come and apologize. We finally got it and it was okay, and they ended up comping it, which was nice. I'd give this place one more try...But I most limey wouldn't order the crispy rice roll again.",1,1,1,0
P1SXso5nMKwhHyTW6OIIIg,5,"Hey....i just want to say, everytime I eat here, since the late 90's.Nothing but good wings, good beer, and good times.If the waiting staff is terrible, slow, non attentive, so be it.I eventually get my food and beer, im busy either catching up with friends or pull out the cell phone and chat with friends.Weird but there it is.Have Fun here..........Cheers!",1,0,1,0
TaoaX7MqCujFRNaJBns2Sw,5,"While the prices are a bit high for a make-your-own pizza, the taste makes up for it. I love going to Seventh Street market, sitting Not Just Coffee and having a drink while waiting for delicious fresh made pizza from Pure.I've taken this to go as well as eaten inside the market, and I can say that the pizza doesn't do well reheated. So try to eat it fresh while there if possible.
 
 If one of their specialty pizzas sounds good to you, go for it, as those are definitely a better deal for the amount of toppings you get for the money.I wanted what I wanted, though, so I ended up with a medium, thin crust, regular crust pizza with jalapenos, pepperoncini, onions and feta.It was pretty expensive at $2/topping = $20 med pizza. But it was delicious.
 
 The arugula salad with goat cheese and lemon vinaigrette is to-die-for. I crave that dressing days later. So light and fresh but flavorful.",1,0,0,1
miAbIuIln8YfLoo6rf3MyQ,3,"Visited this restaurant after a 3 hour drive to get to it.We, my boyfriend and I,saw their ad on their website for an $$85 per couple Valentine's Day Dinner.We had reservations for 6p.m. this reservation was made on Friday, we dined on Saturday. When we arrived right at 6p.m. there were plenty of OPEN tables in the restaurant.When the hostess looked for our name on the reservation list it showed we were to be sat at table 14.The list said in large print at the top..DO NOT CHANGE TABLES.The hostess walked us past 8 - 10 2 person tables to sit us at a 2 person table literally 6inches from the neighboring table!Could we have asked to sit elsewhere? Apparently not as the hostess was under direct orders not to change tables.Could we have dined elsewhere...probably not considering it is Valentines Weekend and we drove 3 hours to get there and have no reservations any where else, and no idea at 6p.m. where to go.
 
 So we sat.We could hear EVERY WORD the table next to us said. (Which by the way when you take your pregnant wife out for Valentine's Day you probably shouldn't answer the phone when your buddies call or talk about how ""hot"" her female coworker is.)This was so awkward, you had to watch every word you said to be sure the neighboring diners weren't eavesdropping on personal info. Most uncomfortable ""romantic"" evening of my life...
 
 Now to the food.The Valentine's Day meal was a choice of appetizer to share (except for one - they sold out the night before), a ""salad"", choice of any appetizer on the menu (again except for the New Zealand Rack of Lamb, because it too sold out the night before.), a Chocolate Creme Brulet to share for dessert, and a bottle of Nero D'Avola (which we were told is a $35 bottle of wine). We ordered two bowls of soup to go along with the special.
 
 
 The soup - Lobster Bisque (Delicious) and Minestrone with sausage ( missing the sausage and the vegetable were literally giant sized. It was like eating a salad with broth and rice in it). However it did taste quite nice.
 
 The appetizer - Artichokes with Prosciutto.. YUMMO!
 
 The salad - hmm not what I had in mind. A tiny plate of Feta Cheese, cucumber, pear in balsamic vinegar and gosh knows what else...but NOT a traditional salad..So beware!Taste was great, but if you are expecting a bowl of leafy greens and some toppings...This it is not.
 
 The meal - Veal with shrimp and gnocchi..Quite pleasing to the palette.
 
 The dessert - Chocolate Creme Brulet... Umm not so much..it was quite clearly 3/4 cup of Chocolate Mousse with a sliced strawberry on top and a store bought sugar cookie in the shape of a heart.Yes it did taste good, however...where was the Creme Brulet the waiter raved about?
 
 The wine - Nero D'Avola...yes I am a red wine drinker, the wine was delicious.But upon looking it up when we returned to the hotel room...found it only sold for $10 - $13 a bottle...Why the lie? We would have ordered the special anyway...
 
 The atmosphere...beautiful, romantic (if you like sharing intimate moments with strangers) but it was pleasantly dark with candles and Christmas lights through out. They had an electric fireplace when we first sat down we observed and enjoyed the heat coming from it, since as you know we dress up, not dress warm when going out to dinner. The place lost half of its power 5 minutes after sitting down. The managerchose to turn the fireplace off, even though it stayed lit and running during the power outage.By the time I left, my toes were frozen.
 
 We finished eating and paid for the bill at 7:50p.m. I turned around and noticed FOUR empty 2 person tables. They had never been sat, but we had to sit with an unfamiliar couple!
 
 Upon leaving the hostess who was so sweet and friendly upon arrival was short and sarcastic in her good bye and have a nice evening.
 
 Would I go back when in town again? No.At the risk of being sat in that situation again.The food can be the most delicious in the world, but I still prefer and deserve privacy when dining.
 
 And to the lady we sat next to...Good luck on your birth, maybe your dislike for cheese will go away after you give birth.",1,1,0,1
_LPOtmfWnL_8_tL3ImhoLw,5,"Not sure why some posted negative reviews of this place because it is on point. My girlfriend and I had dinner there last night, with reservations set for 6 p.m., were seated by 6:05. Our server William was awesome, was fast, attentative and really was one of the best servers we've encountered and we dine out a lot. We both ordered all you can eat crab legs and they were fresh, hot and delicious. I do feel the sticker price was high but we must have had 5 buckets each so it equates to 10 bucks a pound.
 
 The only negative I did feel could be addressed is the tables are made of some type of epoxy resin so being outside, May be melting or something because there was a sticky residue on the table top. I just played a napkin over it so it was acceptable.
 
 My girlfriend and I will definitely be returning to pickle bills, we had a fantastic evening. Last thing to note, the service was great even though the place was packed!",1,1,1,1
pT5KSTwYBtKoDG61filWXw,4,After being a HUGE fan of the Mission I decided to try this place out seeing that it's owned by the same owners even though I was very skeptical that it could possibly be as great. To my surprise it lived up to what others had told me. The ambiance was amazing. Very much like the mission. Candles light up the entire place. The outside patio is quite large and there is a lot of seating available. The staff was great and very helpful with making suggestions on the menu. My favorite items on the menu are the scallops and the Apple caramel upside down cake. They were cooked to perfection and melt in your mouth. They have a great wine list and its a perfect setting to enjoy a few glasses of wine:) This is a great date night spot that I recommend it now to all my friends.,1,1,0,0
dUegRzXd5-9g7B4-GRSGUg,5,Best Thai food ever! Love the mango curry especially and everything. They have great bubble tea too. Very nice service very polite.,1,0,1,0
h41f8n78an6ZdhRzKMCT1w,5,What an awesome pool party!!! I wish there was a tad more interactive aspects. I want hot girls and guys spraying champagne all over us or dancing with us.,0,1,0,0
NFlW7_5bOPkR2Nz8t9d2Sw,4,"I love Pizza, but I try to stay away for dietary reasons. I went here last week with my daughter and mom, and was pleasantly surprised. Thin crust New York style pizza at a good price. The menu is kind of simple, but that's the way these places are nowadays. Friendly staff and clean simple surroundings.",1,1,1,0
eKgibXL3A2DeRkQjF5BQDA,1,Was very excited for happy hour and heard great things. Food was less then average we were charged $10 for BREAD.Most apps were greasy or fried and still spent $250 on happy hour menu for a group of 4. First review on yelp so cared enough to take the time to write this. Sorry won't come back.,1,0,0,1
niN5qW_M5Y0W0zQEcQcFig,2,"My family and I came in on Wed. Night for dinner we had a party of 6 plus a baby(using a high chair). We had to wait about 10 mins to be seated and when we got to our table it was against the wall, half booth half chairs. My husband asked to sit at another table but the hostess said ""No"" so we had the baby between our table and the customers next to us, luckily she's a great baby!! The table and booth were dirty and floor was sticky, gross, and I had to kick a fork out from under my seat. The service was subpar but the waiter was nice. It took 20 mins for my boys to get their drinks and refills, well they were sparse to say the least. I ordered steamed broccoli which was actually raw when it came out the first time but they, what I believe, microwaved it to warm it up. My poor daughter in law had a charcoal patty which she sent back and it took a good 25-30 mins to be replaced.
 The worse part is my son has a sensitivity to gluten so he ordered a gluten free bun but they gave him a Ciabatta bun which he didn't realize until he had already eaten half the burger. My husband brought the issues up to the manager but she didn't really contribute anything to the situation other than sending the burnt burger back. The waiter's solution for the inconvenience was a free appetizer card to be redeemed the next time they came in. We live 3 1/2 hours from Mesa and it's so disappointing to run into this kind of service, this was definitely not a pleasant experience",1,0,1,0
EedJ77WTwkytYhAR-PVMKQ,5,"Five stars! I highly recommend this place if you're in the mood for authentic Latin American cuisine. Coming from someone raised in Latin America, I'm usually skeptical of restaurants that claim to have Latin American food because although the dishes try to imitate Latin American styles, they usually come up short and completely miss the subtle flavors that make these dishes what they're supposed to be. However, Chica completely nailed it. The whole chicken with chimichurri is a must-have (we shared it among four people) and the small dishes were delicious as well. The mini arepas that came with the guacamole were a really nice surprise and the empanadas were simply amazing and tasted just like the ones back home. Besides that, the latin music was on point and the cocktails were great too!",1,1,0,0
kN7QMpXNT38NeeesQ6zYUQ,5,"Oooh momma!
 The flavor is strong with this one.
 Clean, fast, friendly everytime. But not weird and sterile like Baja Fresh.
 Glad they're open again!",1,1,1,0
ga8yPF_gxHby3DYe5uwO5A,5,Oh. My. Gosh. I'm not going to write much except that it was DELICIOUS. I came here because of all the reviews and seriously it was worth the drive. I had the spring rolls and those were delicious. Then I had the noodle ye-saw with shrimp. And I pretty much licked my plate. And all the plates going by looked better and better. I'm already planning the next time I come here. And my server was a sweet sweet girl. Soft spoken but just the perfect server. I'd take a picture of my food but I dove in and cleaned my plate. Lol. Oh well. There are 254 pics for you to choose from.,1,0,1,0
nx3RLktQxXT6ACp5M3OJwA,3,"Fresh food, tasty, and amazing service are the 3 characteristics that come to my mind when thinking about this place. However price is a big downside.
 Went there on a Tuesday night, did not have to wait for a table and service was quick and the staff was very friendly. The menu options are pretty limited but definitely focused on providing the most typical Portuguese experience.
 One major downside: the food portions are extremely small for the price you pay. The value for money clearly isn't fair considering they are dishes tapas style. In a regular restaurant you'd get real size dishes for the price you pay for tapas there.
 2 mini starters, 2 entrees (tapas style) shared + 1 desert with one glass of wine gave us a $90 bill and we left without feeling full. The desert was a caramel fondant with pear ice cream, probably the only thing we ate that was so incredible we would have paid twice the price for. Otherwise it was too pricy.
 I will definitely go back once they revise their price!",1,0,1,1
AiMNpJ6dRLBT6jQ3R3fWFg,4,"Amazing place, full of authentic decor and ambiance! Papaya salad is so refreshing and full of flavor. Combination pad thai with pork beef and shrimp is enough for two meals.Thai toasts for an appetizer consists if minced chicken and shrimp baked on toast served with cucumber salad. It us a must try!!",1,1,0,0
kz-EVInXbGuDwglTZhig3w,3,"I'm not that pleased with this experience. For the price, I expected better ambiance and better presentation. The steaks were seasoned and cooked well. Our family enjoys a good cut that's perfectly done to each person's speculations. Also the service was perfect. Our server was thoughtful and attentive, without overly interrupting when we didn't need anything. However, for the high price of everything (not just the steaks) on the menu, we would've expected the place to feel more exclusive, more fancy, not so loud. It felt like a nice bar rather than a fine dining establishment. We had to shout over the noise and the place wasn't even totally full (Sunday evening). The plates were also nothing special to look at. Again because of the price, we expected a few frills. The meat and separate sides came out just plainly put onto plates. No effort was put into the presentation. Even casual restaurants throw some greens or garnishes on the dish for a little extra aesthetic. Probably won't return. If I'm paying this much, I'd like to feel a little more pampered.",1,1,1,1
1s45p14oMTa9F1qEFmQycA,5,"I work at Wells Fargo right next door to rubio's on 24th st and baseline and out main goal is too satisfy the customers using our vision and values. That being said rubios is so relative because everyday I go to rubios for lunch they make me feel at home and like a valued customer by showing quality service and going over and beyond the standard for me! They don't sale chimichangas but the manager George and the great cooks took it upon themselves to fry my burrito for me! George is a great leader and represents that franchise at a high level! Last but not least Priscilla the shift leader, lights up the whole room with her smile as soon as you are opening the door, as well delivering excellent service! Thanks rubios - DA'QUON#YOURBANKTELLER",0,0,1,0
qdfEZn3ObIEHC-tiX1aduw,3,I've been here 2x wasn't impressed the first time figured give them a second try. There latte doesn't impress me I'd rather goto the Starbucks adjacent to this spot,1,0,0,0
6JgzKIDvophsU1yfK0DdyA,4,"I love this place. Lots of great, healthy options. Excellent variety, friendly staff, no exorbitant prices. Doesn't beat being held by someone who cares about you, but what does? Enough melancholy from me...go forth and eat healthy",1,0,1,1
_lGsXGF_nnKzmwl0I_A9tA,4,"They specialize in Southern California-style food like burritos, salsas and fish tacos. The decor and ambiance is great. The tables and bar stools, exposed-brick wall, modern light fixtures etc. make for a classy and comfortable dining experience. I saw a few craft beers and a respectable bourbon list. However, we did an early Saturday morning breakfast, which was fantastic. The banana pancakes were unreal.",1,1,0,0
ImAnCO3PJXW9fhh7yEazrw,3,"I normally stop here for breakfast when travelling through calgary international airport.
 It is one of the few restaurants available once you pass security.
 Fare is ok for a decent breakfast and good coffee.
 15 dollars for breakfast",1,0,0,1
yjjaOFx6ojWzNQjhN9uEoQ,5,The 5 for 6 'til 7 is so awesome and such a great deal! I wasn't sure the first time we went if we should dress up or if it was okay to wear jeans and a nice top but everyone was either in their business casual work clothes or jeans. I would recommend getting there a little early because it fills up quickly! We got there at 6pm and by 7pm it was pretty full.I have recommended this to so many of my co-workers and friends to try out and so far anyone that has gone has come back to me saying what a great time they had and how surprised they were with the 5 for 6 'til 7 deal :),0,1,1,1
_MQLmkkPKBo5ibPaidZZCQ,2,"The only reason I'm even giving this place 2 stars is because of their food and drinks. Their service however, is probably the WORST I've ever had. I used to (emphasis on the tense) go there every Tuesday for trivia night (the guy hosting is awesome). My service has been absolutely horrible every time except for once when a girl named Jess waited on us. The rest of the waitresses are completely incompetent and utterly rude off the bat.
 
 When we began ordering appetizers the waitress stopped us and asked if this was ""going to be complicated or not."" She then forgot to put in an order for 1 of 3 appetizers ordered. It took about 15 mins after getting 2 of them, to even bring that to her attention, for which she didn't even apologize. After 35mins and someone else bringing our food out, we finally had to go to the bar and ask someone to come take our drink orders, a task that was also messed up (I ordered their special of Big ass margeritas to which I received a small mason jar of mostly ice). They told me it'd be free, but it honestly wasn't even worth that. After that, the only time I saw our waitress was when she was visibly talking about us and pointing with another waitress. Completely unprofessional. A different waitress had to bring us our checks and messed that up too.
 
 I had this same waitress the Tuesday before accompanied by the same crummy service. That's when I realized that it wasn't just a bad or busy night (it was a Tuesday for crying out loud), but that this woman is just REALLY bad at customer service. Definitely do NOT recommend going there!!! Don't know exactly which was our original waitress but our checks said Joanne G.
 
 Will also be posting my experience on your Facebook in hopes that you get better trained and caring staff.",1,0,1,0
erkhzYAwJ-Y4xEg_50eyTA,4,"I've been here a couple of times by recommendation from a Korean friend. The Jjamppong and Jjajangmyun are very delicious. It's even better when they're cheaper on the special menu days (rotates every other day). The portions are very generous. I usually share 1 dish with my friend. It's $5.00 (Jjajangmyun - Tues,Thurs, Sat, Sun) and $6.99 (jjamppong - mon, wed, fri).
 
 However, I was a bit surprised at their dish with the steamed buns (I think it's Kochu Japchae)... it was super pricey!!! That dish alone was $20.99 on the special... very little meat, mostly peppers and some other veggies. I'm guessing the expensive part was the steamed buns... 'cause those looked really intricately made.I think there are actually several pricey dishes they serve on their menu. I'll just stick to the affordable menu items.
 
 In general, I really like their dishes (jjamppong and jjajangmyun), and their service is friendly, but I don't think I can come here without my Korean friend. It seems like the servers don't speak English, and there is no translated menu...",1,0,1,1
ydehlths0Zpg2gbXPOs6Qw,1,Also don't believe when they say they will give you a credit for unsatisfactory meal because for some reason they have a tendency to forget they said it.They no longer have to worry about my business.,0,0,1,0
Pin7lN2A9XzBVpzgq4-wgQ,4,We stopped by for a little shopping. The mall is nicer than most and has plenty of stores. It was a nice way to spend a few hours before heading on to another adventure.,0,1,0,0
sPSB3fJKruTUXDec6YRUHw,1,"I hope that every person who follows me, everyone I know and anyone contemplating this establishment reads this first and NEVER bothers to give this place with the crappiest staff of all time a second thought. Earlier today my friend and I dropped in to grab some lunch.. the staff either all lost their dogs this morning, or just have the absolute worst attitudes you've ever seen in human beings. Not only was the nasty woman who served me avoiding any type of pleasantry but she was yelling across two other workers and a line of patrons asking what I wanted from the other end of the shop. When I asked the server for lettuce, onion and roasted red peppers on my sandwich she quite literally moaned very loud and followed it with yelling ""ughhhhh god help me!"" Before adding my toppings to my turkey sandwich. When one of the other servers asked us if our food was for ""here or to go"" the original server says aloudly ""to-go hopefully!!!"" Wtf... I'd love to know who this terrible human being thinks she is! I found my jaw on the floor more than once, wondered why she thought I was such a headache, and my friend and I decided right there that we would NEVER return nor would we let this review go untold to everyone we know!! I feel the owners somehow have to be to blame! How the hell do you allow someone so miserable represent your livelihood? You don't expect livelihood for very much longer, that's how.
 Ps... maybe this server will look a little less ""I just woke up"" at her next job.",1,0,1,0
P4dPuD9Idbywu4431_-dMQ,4,"Cafe Maya, the newest coffee shop in this location. Not too much has changed, although the inside seems a bit more spacious and cozy. They offer all of your typical coffee drinks and prices are reasonable. They have a couch and a large chair as well as around 10 wooden tables with chairs. They offer a food menu for breakfast and lunch, but not dinner. They also have a rewards punch card for loyal customers. This place is usually pretty quiet and chill and not too busy, so a good place to go for some casual studying. There is no parking lot, so you have to hope to find a street parking spot available nearby which is the main limitation if you are driving. Overall a nice little coffee shop.",1,1,0,1
oDxnoU49up9-wTnJ7RttBQ,5,"Unbelievable experience start to finish.
 
 We had a reservation for 9pm Saturday. When we arrived our table wasn't ready yet but the host asked if we wanted drinks and took our drink orders. There is no drink menu here - the staff is the drink menu- which was nice. Everyone is very knowledgeable and quick with recommendations.
 
 Our party was big so we were seated outside on the patio which was enclosed and heated.
 
 The menu changes a lot apparently and there is also a pretty big specials menu. For apps we got oysters, a sea urchin (from the specials menu), the foie gras terrine (from the specials menu), and the veal tartare. Everything was incredible and pairings were perfect. For example the bread that came with the foie gras was completely different than the toast served with the veal tartare which was completely different than the bread we were served with butter and pickles while we were waiting for our starters.
 
 For dinner everyone got the lobster spaghetti. The portion was way big enough for two after apps and it was incredibly rich between the sauce, bacon and huge lobster chunks. Each order of the pasta comes with half a lobster.
 
 Every wine pairing we tried was amazing.
 
 Unfortunately we had no room for dessert but the meal was definitely above out expectations.
 
 Expect to be here for a while. Our reservation was at 9 and we only finished eating at 11:37- and we're not slow eaters. I think the wait had to do with our party being big and the rest of the place being packed",1,1,1,0
IQ6yUAb-sCu4iQ5MMjDCHA,5,Wild every night! My favorite place hands-down in AZ! The night life here is contagious and Iv never been disappointed with there Sunday fun day! Every Sunday they have a corn hole competition and crazy drink specials like penny refills!! You also have to try there duck and pork tacos or there Hefe Hamburger! My favorite margarita on the menu is the la chica flaca. If you want a fun place to get lunch and a few drinks or looking to go crazy night this is the spot.,1,0,0,0
J0VOXqlJ21O5wMJgV8VuEw,3,"The reason that I'm giving Scallywags 3 stars isn't for the food, it's for the fact that this is what it is: A drinking hole that shows the games on the telly & not for a meal.
 
 We went to see England play in the Euro 2012 and it was fun! Everyone was totally into it.
 
 **this place is to have a beer & watch the game not for eating**",1,0,0,0
w1I8U4cJ4QGaXA98ImNrbA,5,"Service was amazing, Christina was extremely tentative and took care of our whole group. Asked about splitting checks from the beginning which for a large group is very convenient!",0,0,1,0
At6VxX3qcfodexuXujsyjw,4,"My family and I have been visiting this location since it opened. Can't really remember the year now.
 
 Although several of the reviews have to do with bad customer service, I have found that it's definitely a staff turnaround issue. We go often during the summers, and well, all year round actually. LoL. It's never too cold to get ice cream in AZ, am I RIGHT?????
 
 Anywho, the ice cream is always yummy and the experience of the kids being able to run back and forth AND BACK AND FORTH trying new flavors or deciding which one to pick It's always fun!
 
 Sadly, the smiling faces might not always be there, but thankfully, we always have a smile on OUR FACE that transfers to them weather the staff likes it or not. LoL",1,0,1,0
ewmaCrLXQW7mg1Z4gAtgZg,3,"You take the good, you take the bad, you take them both and there you have the facts of life... at Fieramosca.(You are old like me if you know that theme song!)
 
 Have you ever gone to a restaurant with great expectations based on reviews and left disappointed?That was our experience.
 
 Some call it cozy but for me the table layout in the main dining room is claustrophobically cramped.If you want a seat on the patio on Friday or Saturday in the summer, make sure to reserve several days in advance.
 
 Reservations are taken by phone and I will admit they were very helpful even if it did take 10 rings for them to answer... I was surprised that a restaurant in this price range did not have online reservations!
 
 Being in a house transformed into a restaurant, the entry hallway is narrow, so if someone is going out, nobody can go in and vice versa.
 
 So if you are even a little claustrophobic,be warned, you won't be comfortable here.
 
 The food:
 
 Complimentary bruschetta:A plain Pizza crust with bruschetta topping which falls off and wasn't that flavourful. Go to La Bruschetta to find out how it is meant to taste.
 
 Caesar salad:Crispy romaine, hints of fresh garlic and Parmesan but the dressing seemed watery and the croutons were like rocks.
 
 Bread basket:Now I know why the croutons are like rocks, the crust on the bread was so hard I was worried I would break a tooth, and I also found it strange to be served whole wheat bread, when I was expecting crusty Italian bread.
 
 Spaghetti Carbonara: The reason we came was because Hubby was craving Carbonara and based on great reviews we thought we would try it here but he found Fieramosca's version disappointingly bland, even with extra Parmesan cheese and fresh ground pepper.
 
 Linguini DI Mamma Ninetta:I love mushrooms but was surprised that there were so many in this dish... With just 3 small shrimp and a few small pieces of chicken scattered throughout, and very little garlic flavour, this dish was edible but far from great.
 
 Tiramisu:No coffee flavour!I have made Tiramisu before and have had it in countless restaurants and I know the lady fingers are to be dipped in coffee before being covered in cream, and these missed the coffee altogether, and the cream here seemed to just be whipped cream, none of the yummy marscapone that I was expecting. Libretto's Tiramisu in a jar might not be traditional in presentation but has all the flavour that Fieramosca's lacked.My favourite dessert when done well, I left disappointed.
 
 Lemon Sorbet:Frozen sorbet in a scooped out lemon, menu says imported from Italy.I actually liked it better than the sad face Tiramisu so hubby swapped with me because while he usually loves anything lemon, he found an odd aftertaste.I joked it was the jet fumes to bring frozen sorbet from Italy but the truth is, it was the perfume worn by the woman at the table next to ours.Thankfully she arrived as we had dessert, so our entire meal was not ruined, but the smell was so overpowering that it gave us both a headache and we wanted to get out of there fast, since with the cramped layout she was almost on top of our table.
 
 Ladies, please don't drown yourself in perfume and go to a restaurant!Ugh!
 
 TL;DR - Meh. Bottom line nothing was horrible but nothing was great, which for the price was disappointing.Not worth a second visit.
 
 2 stars bumped to 3 because the service was good.
 
 The search for Pasta Carbonara continues... maybe a trip to NYC or even Rome!",1,1,1,1
e57Ecf1NsH7bVHr47ZnvSw,5,"Please try this place. The food is incredible and you can tell the people that run it are super-appreciative of everyone that comes through the door. They are very proud of their food and they make sure to tell you it's all made in house - i.e. no cans of anything. The lady that served us must have significant influence on the food as she told me she is from Mexico City so a lot of the food made is from the city's influence. I told her I was visiting MC in January and she encouraged me to try some enchiladas down there to prove the similarities.
 
 The enchiladas I had were unlike any I've ever had. Perhaps this is how they are supposed to be? The chicken was not wrapped in a tortilla. The two tortillas were sautéed in green chiles, folded over and laid at the bottom of the dish. It was then topped with lettuce, chicken, crema and all the other good stuff. It was the best I've ever had. I mean it.
 
 Warning: When the dish indicates it's spicy, it's spicy. Those were the spiciest enchiladas I've ever had, but I appreciate the spice. My gf, however, was fortunate in her decision to get the carnitas because she would have not been able to handle the enchiladas.
 
 By the way, the carnitas were excellent, as well.
 
 This place gets five stars and I can't wait to go back. Please, please try this place. It was empty when I walked in and that's a shame. They should have a lot more business if it was all based on the quality of their food and service. It's also very affordable. Chicken enchiladas were $9 and the carnitas were somewhere around there (maybe $12).",1,0,1,1
Zs8XxGLn1z7R2bae9MBOpA,4,"Great environment, I loved their meat jun. Very flavorful. Also they give side dishes which is definitely a bonus",1,1,0,0
LQ4seKEnmMK5PYKtFcaT3A,5,"I don't normally say things are the best but these are the best fajitas I've ever had. Chips are perfect ,salsa is perfect, bean dip is perfect, and the best fried ice cream I've ever had. Plus the service is great.",1,0,0,0
CI-XcT2XrBpC2RHmeVGaxg,4,"Definitely a spot to check out when looking for a quality sandwich at a reasonable price.
 
 The shop staff are very friendly and more than willing to accommodate any request.
 
 Do yourself a favor and get one of the steak sandwiches off of the menu. They are amazing. The ultra is my favorite.
 
 Also the Cancun fries are awesome. 1 order is for sue big enough to serve 2 people maybe even 3!
 
 This is one of the Peppis that takes credit cards as well. Not all do FYI",1,0,1,1
YOYd3KJp5Cslt49hhifeeg,5,"I had THE BEST VEGAN Gardein chicken plate with broccolini. I was blown away!!! The decor is cute! Nicely dimly lit, It was romantic and very chic. I recommend coming if you're a vegan looking for a good dinner!",1,1,0,0
xLPt2YOqBTJ1fNwC3bPdOw,3,"I've dined here a few times with my family and we keep coming back, despite a few misses.I really want to be a fan of this place though. The red salsa is good and hot while the green satisfies the less adventurous.The guacamole (made to your specs at the table) is delicious and its pretty much all my 4 year old eats there.I normally get the tacos, either brisket or fish and they're really great, though I'm not a fan of mango salsas in general.
 Last night we had the guac and a couple of Wednesday special margaritas which were just right.We thought the chips tasted a little stale though and the small bowl, coupled with distracted waitstaff, became empty quickly.
 My wife and I split the main dish, which was a special ""baked brisket enchilada"" recommended by the waitress.It was huge and definitely more than enough for too, but we didn't care for it. There didn't seem to be much beef in it; it was mostly sauce and cheese.
 It will be awhile before we go again, and I think we'll stick to the tacos when we do. In summary, lots to like here, but I'd say stick to the basics.",1,0,0,0
8ZLUN83zwoxM_SZ7NZlj2w,3,"Well this was the first time trying this place since they just opened not long ago.
 We wanted to try something different so we ordered the half sub and soup special. I thought it was expensive if you ask me. It was like $9. So it was over $20 with 2 specials and a drink. It didn't even fill you up for that kind of money!
 The soup comes in a small container and the sub is very small for being a half.
 Very disappointed in how much came on the sub. They make them with their back to you and you can not see the items they put on and they don't even ask what you want on it. They just proceed to make it the way they want.
 I can honestly say you get so much more for your money at Subway for much less and you can make the sub the way you want and you get very full and sometimes even have leftovers!
 The soup was hot and had a good flavor but such a small container and they fill just above half. We didn't get much at all.
 Over all not our favorite sub place. Not happy. Not sure if we would go back here.",1,0,0,1
JQqkuljXAr169_5Pqe-xLA,4,"I love coming to pastel ! My favorite items are the black sesame crepe and the green tea crepe. Their waffles are good too, but I personally like crepes more. The ice cream and whipped cream is not too sweet which I like. I recently tried their matcha batter crepe, it wasn't bad, but I prefer sticking to plain crepes with green tea or black sesame ice cream.
 
 I think pastel is a great dessert spot after having dinner around the area. The outdoor seating also makes it a perfect date spot in the summer.",1,1,0,0
21XPYcGfDDOwRWZrUpJn7A,5,"Seeing ""Chicago"" in the name of a taco shop gave me a little pause, but the food and employees are both 5 stars.
 
 The Asada fries were awesome! The meat was well seasoned and had that perfect grilled crunch that I love. You can choose nacho cheese or cheddar,I chose the cheddar, and they put a good portion on.It's topped with Pico,sour cream and a huge scoop of fresh guac. Lovely dish!
 
 I also had a pastor taco, which is just like a traditional street taco you would find elsewhere.The pastor was perfectly seasoned and had the same crunch from being grilled.
 
 Overall a great experience: Food was great and the staff was very friendly.The owner came to the table toask how the food was and we talked for a few minutes. He was genuinely interested in feedback and his passion for cooking and providing a great experience for his customers was very evident.
 
 I recommend everyone stop in and give this place a try.It is now on my list of regular lunch spots when I am on the N. Side.",1,0,1,0
VaNUI2jmyGABdjXcRwlSOA,4,"What a cute place! I was visiting relatives in the area and we went here to grab coffee and breakfast. The egg sandwich I got on a bagel was HUGE and tasty, but it was pretty greasy. The coffee is really good and the service is fast and friendly. I recommend it!",1,1,1,0
CxrS26JYuIRlPqZOM3uoQg,5,"Went to Vegas again Memorial Day Weekend but this time with my girlfriends so wanted them to try this place since LOVED it so much when I came with hubby.
 
 This time tried the Angry Dog and just as amazingly deelish!!!
 
 Friends got Chili (homemade by Buldogis) Dog, Bulgogi Bowl, Fries, and again the Euro Fries with kimchee added and they LOVED it too! My 2 friends who had the Chili Dog said the chili was very good! One of them is not even a hotdog fan and loved it :)
 
 IF you are EVER in Vegas THIS is a MUST!!!",1,0,0,0
EdLtoDFxxUiL-yaT3KNu4g,4,"Good environment, I ordered the famous meatloaf and it is large but a little bit salty. The waitress is not that friendly but overall I had a great experience.",1,1,1,0
